"country","year","version","years_since_original","component","revision_cause","revision","cum_revision"
"Sweden",2010,2011-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"Sweden",2010,2011-10-01,1,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Sweden",2010,2012-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Sweden",2010,2012-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Sweden",2010,2013-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.1
"Sweden",2010,2013-10-01,3,"debt","due to revision of deficit/surplus or debt",-0.7,-0.6
"Sweden",2011,2011-10-01,0,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"Sweden",2011,2012-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"Sweden",2011,2012-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"Sweden",2011,2013-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"Sweden",2011,2013-10-01,2,"debt","due to revision of deficit/surplus or debt",-0.7,-0.6
"Sweden",2011,2014-04-01,3,"debt","due to revision of deficit/surplus or debt",0.1,-0.5
"Sweden",2012,2012-10-01,0,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1
"Sweden",2012,2013-04-01,1,"debt","due to revision of deficit/surplus or debt",0.1,0
"Sweden",2012,2013-10-01,1,"debt","due to revision of deficit/surplus or debt",-0.5,-0.5
"Sweden",2012,2014-04-01,2,"debt","due to revision of deficit/surplus or debt",0.2,-0.3
"Sweden",2013,2013-10-01,0,"debt","due to revision of deficit/surplus or debt",-0.5,-0.5
"Sweden",2013,2014-04-01,1,"debt","due to revision of deficit/surplus or debt",0.2,-0.3
"Sweden",2003,2006-04-01,3,"deficit","due to revision of deficit/surplus or debt",-1,-1
"Sweden",2003,2006-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,-1
"Sweden",2004,2006-04-01,2,"deficit","due to revision of deficit/surplus or debt",-1,-1
"Sweden",2004,2006-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,-1
"Sweden",2004,2007-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,-1
"Sweden",2004,2007-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,-1
"Sweden",2005,2006-04-01,1,"deficit","due to revision of deficit/surplus or debt",-1,-1
"Sweden",2005,2006-10-01,1,"deficit","due to revision of deficit/surplus or debt",0.3,-0.7
"Sweden",2005,2007-04-01,2,"deficit","due to revision of deficit/surplus or debt",-0.1,-0.8
"Sweden",2005,2007-10-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,-0.7
"Sweden",2005,2008-04-01,3,"deficit","due to revision of deficit/surplus or debt",-0.1,-0.8
"Sweden",2005,2008-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.8
"Sweden",2006,2006-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.2,0.2
"Sweden",2006,2007-04-01,1,"deficit","due to revision of deficit/surplus or debt",-0.1,0.1
"Sweden",2006,2007-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.1
"Sweden",2006,2008-04-01,2,"deficit","due to revision of deficit/surplus or debt",0.2,0.3
"Sweden",2006,2008-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.3
"Sweden",2006,2009-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.3
"Sweden",2006,2009-10-01,3,"deficit","due to revision of deficit/surplus or debt",-0.2,0.1
"Sweden",2007,2007-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"Sweden",2007,2008-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.2,0.3
"Sweden",2007,2008-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.3
"Sweden",2007,2009-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.3
"Sweden",2007,2009-10-01,2,"deficit","due to revision of deficit/surplus or debt",-0.2,0.1
"Sweden",2007,2010-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.1
"Sweden",2007,2010-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.1
"Sweden",2008,2008-10-01,0,"deficit","due to revision of deficit/surplus or debt",0,0
"Sweden",2008,2009-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,0
"Sweden",2008,2009-10-01,1,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.2
"Sweden",2008,2010-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"Sweden",2008,2010-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"Sweden",2008,2011-04-01,3,"deficit","due to revision of deficit/surplus or debt",-0.1,-0.3
"Sweden",2008,2011-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.3
"Sweden",2009,2009-10-01,0,"deficit","due to revision of deficit/surplus or debt",-0.4,-0.4
"Sweden",2009,2010-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.2,-0.2
"Sweden",2009,2010-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"Sweden",2009,2011-04-01,2,"deficit","due to revision of deficit/surplus or debt",-0.1,-0.3
"Sweden",2009,2011-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,-0.3
"Sweden",2009,2012-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.3
"Sweden",2009,2012-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.3
"Sweden",2010,2010-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.3,0.3
"Sweden",2010,2011-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.3
"Sweden",2010,2011-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.3
"Sweden",2010,2012-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.3
"Sweden",2010,2012-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.3
"Sweden",2010,2013-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.3
"Sweden",2010,2013-10-01,3,"deficit","due to revision of deficit/surplus or debt",-0.3,0
"Sweden",2011,2011-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"Sweden",2011,2012-04-01,1,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.1
"Sweden",2011,2012-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,-0.1
"Sweden",2011,2013-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,-0.1
"Sweden",2011,2013-10-01,2,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.3
"Sweden",2011,2014-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.3
"Sweden",2012,2012-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.3,0.3
"Sweden",2012,2013-04-01,1,"deficit","due to revision of deficit/surplus or debt",-0.3,0
"Sweden",2012,2013-10-01,1,"deficit","due to revision of deficit/surplus or debt",-0.4,-0.4
"Sweden",2012,2014-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,-0.4
"Sweden",2013,2013-10-01,0,"deficit","due to revision of deficit/surplus or debt",-0.3,-0.3
"Sweden",2013,2014-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,-0.3
"United Kingdom",2003,2006-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2003,2006-10-01,3,"debt","due to revision of deficit/surplus or debt",0.2,0.2
"United Kingdom",2004,2006-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2004,2006-10-01,2,"debt","due to revision of deficit/surplus or debt",0.4,0.4
"United Kingdom",2004,2007-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.4
"United Kingdom",2004,2007-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.4
"United Kingdom",2005,2006-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2005,2006-10-01,1,"debt","due to revision of deficit/surplus or debt",0.2,0.2
"United Kingdom",2005,2007-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2005,2007-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2005,2008-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2005,2008-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2006,2006-10-01,0,"debt","due to revision of deficit/surplus or debt",0.1,0.1
"United Kingdom",2006,2007-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2006,2007-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2006,2008-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2006,2008-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2006,2009-04-01,3,"debt","due to revision of deficit/surplus or debt",0.3,0.4
"United Kingdom",2006,2009-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.4
"United Kingdom",2007,2007-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2007,2008-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2007,2008-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2007,2009-04-01,2,"debt","due to revision of deficit/surplus or debt",0.4,0.4
"United Kingdom",2007,2009-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.4
"United Kingdom",2007,2010-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.4
"United Kingdom",2007,2010-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.4
"United Kingdom",2008,2008-10-01,0,"debt","due to revision of deficit/surplus or debt",0.2,0.2
"United Kingdom",2008,2009-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2008,2009-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2008,2010-04-01,2,"debt","due to revision of deficit/surplus or debt",2.2,2.4
"United Kingdom",2008,2010-10-01,2,"debt","due to revision of deficit/surplus or debt",0,2.4
"United Kingdom",2008,2011-04-01,3,"debt","due to revision of deficit/surplus or debt",0,2.4
"United Kingdom",2008,2011-10-01,3,"debt","due to revision of deficit/surplus or debt",-2.2,0.2
"United Kingdom",2009,2009-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2009,2010-04-01,1,"debt","due to revision of deficit/surplus or debt",1.5,1.5
"United Kingdom",2009,2010-10-01,1,"debt","due to revision of deficit/surplus or debt",0,1.5
"United Kingdom",2009,2011-04-01,2,"debt","due to revision of deficit/surplus or debt",0,1.5
"United Kingdom",2009,2011-10-01,2,"debt","due to revision of deficit/surplus or debt",-1.4,0.1
"United Kingdom",2009,2012-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2009,2012-10-01,3,"debt","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2010,2010-10-01,0,"debt","due to revision of deficit/surplus or debt",0.2,0.2
"United Kingdom",2010,2011-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2010,2011-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2010,2012-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2010,2012-10-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2010,2013-04-01,3,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2010,2013-10-01,3,"debt","due to revision of deficit/surplus or debt",1.7,1.9
"United Kingdom",2011,2011-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2011,2012-04-01,1,"debt","due to revision of deficit/surplus or debt",0.2,0.2
"United Kingdom",2011,2012-10-01,1,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2011,2013-04-01,2,"debt","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2011,2013-10-01,2,"debt","due to revision of deficit/surplus or debt",1.7,1.9
"United Kingdom",2011,2014-04-01,3,"debt","due to revision of deficit/surplus or debt",0,1.9
"United Kingdom",2012,2012-10-01,0,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2012,2013-04-01,1,"debt","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2012,2013-10-01,1,"debt","due to revision of deficit/surplus or debt",2,2
"United Kingdom",2012,2014-04-01,2,"debt","due to revision of deficit/surplus or debt",0,2
"United Kingdom",2013,2013-10-01,0,"debt","due to revision of deficit/surplus or debt",2,2
"United Kingdom",2013,2014-04-01,1,"debt","due to revision of deficit/surplus or debt",0.1,2.1
"United Kingdom",2003,2006-04-01,3,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"United Kingdom",2003,2006-10-01,3,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.1
"United Kingdom",2004,2006-04-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"United Kingdom",2004,2006-10-01,2,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.1
"United Kingdom",2004,2007-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.1
"United Kingdom",2004,2007-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.1
"United Kingdom",2005,2006-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.2,0.2
"United Kingdom",2005,2006-10-01,1,"deficit","due to revision of deficit/surplus or debt",-0.3,-0.1
"United Kingdom",2005,2007-04-01,2,"deficit","due to revision of deficit/surplus or debt",-0.1,-0.2
"United Kingdom",2005,2007-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"United Kingdom",2005,2008-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"United Kingdom",2005,2008-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,-0.2
"United Kingdom",2006,2006-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"United Kingdom",2006,2007-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.1,0.2
"United Kingdom",2006,2007-10-01,1,"deficit","due to revision of deficit/surplus or debt",-0.1,0.1
"United Kingdom",2006,2008-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2006,2008-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2006,2009-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2006,2009-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2007,2007-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"United Kingdom",2007,2008-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.1,0.2
"United Kingdom",2007,2008-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2007,2009-04-01,2,"deficit","due to revision of deficit/surplus or debt",-0.1,0.1
"United Kingdom",2007,2009-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2007,2010-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2007,2010-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2008,2008-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.5,0.5
"United Kingdom",2008,2009-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.1,0.6
"United Kingdom",2008,2009-10-01,1,"deficit","due to revision of deficit/surplus or debt",-0.1,0.5
"United Kingdom",2008,2010-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.5
"United Kingdom",2008,2010-10-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0.6
"United Kingdom",2008,2011-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.6
"United Kingdom",2008,2011-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.6
"United Kingdom",2009,2009-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.2,0.2
"United Kingdom",2009,2010-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2009,2010-10-01,1,"deficit","due to revision of deficit/surplus or debt",-0.1,0.1
"United Kingdom",2009,2011-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.1
"United Kingdom",2009,2011-10-01,2,"deficit","due to revision of deficit/surplus or debt",-0.1,0
"United Kingdom",2009,2012-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2009,2012-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,0
"United Kingdom",2010,2010-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.1,0.1
"United Kingdom",2010,2011-04-01,1,"deficit","due to revision of deficit/surplus or debt",0.1,0.2
"United Kingdom",2010,2011-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2010,2012-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2010,2012-10-01,2,"deficit","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2010,2013-04-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2010,2013-10-01,3,"deficit","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2011,2011-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.4,0.4
"United Kingdom",2011,2012-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.4
"United Kingdom",2011,2012-10-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.4
"United Kingdom",2011,2013-04-01,2,"deficit","due to revision of deficit/surplus or debt",0.1,0.5
"United Kingdom",2011,2013-10-01,2,"deficit","due to revision of deficit/surplus or debt",-0.3,0.2
"United Kingdom",2011,2014-04-01,3,"deficit","due to revision of deficit/surplus or debt",-0.1,0.1
"United Kingdom",2012,2012-10-01,0,"deficit","due to revision of deficit/surplus or debt",0.2,0.2
"United Kingdom",2012,2013-04-01,1,"deficit","due to revision of deficit/surplus or debt",0,0.2
"United Kingdom",2012,2013-10-01,1,"deficit","due to revision of deficit/surplus or debt",-2.5,-2.3
"United Kingdom",2012,2014-04-01,2,"deficit","due to revision of deficit/surplus or debt",0,-2.3
"United Kingdom",2013,2013-10-01,0,"deficit","due to revision of deficit/surplus or debt",-0.3,-0.3
